ts,td,sa,sp,da,dp,pr,ibyt,ipkt,flg,Label
2024-06-21 13:09:19,4.04,192.168.40.2,0,192.168.40.100,0,1,420.0,5.0,0,1.0
2024-06-21 12:09:03,4.024,192.168.40.2,0,192.168.40.100,0,1,420.0,5.0,0,1.0
2024-06-21 20:49:14,4.052,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:08,4.02,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:47,4.052,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:46,4.04,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 22:36:58,10.128,192.168.40.2,0,192.168.60.100,0,1,840.0,10.0,0,1.0
2024-06-21 22:41:18,10.524,192.168.40.2,0,192.168.60.100,0,1,840.0,10.0,0,1.0
2024-06-21 22:41:18,10.524,192.168.40.2,0,192.168.60.100,0,1,840.0,10.0,0,1.0
2024-06-21 23:31:16,4.016,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:56,4.048,192.168.40.2,0,192.168.1.195,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:25,5.104,192.168.40.2,0,192.168.1.195,0,1,420.0,5.0,0,1.0
2024-06-21 20:48:51,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:23:56,4.016,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:13:50,10.66,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 13:09:07,4.064,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 12:07:03,4.104,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 09:13:25,11.348,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 09:14:43,4.044,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-17 22:01:46,10.948,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-17 21:45:24,5.036,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:36:53,4.044,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:35:59,0.04,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 15:24:00,4.02,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:24:12,0.04,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 15:15:28,4.336,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:15:37,0.376,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 13:57:42,1.92,192.168.1.34,0,192.168.1.195,0,1,1000.0,10.0,0,0.0
2024-06-10 13:58:01,17.22,192.168.1.34,0,192.168.1.195,0,1,1260.0,15.0,0,0.0
2024-06-21 22:36:47,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 22:41:04,10.64,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 22:41:04,10.64,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 23:30:36,4.048,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 23:41:35,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:49:04,4.084,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.12,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.12,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:08:00,12.004,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:08:00,12.004,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:45,12.008,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:45,12.008,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 13:09:26,10.02,192.168.40.2,0,192.168.50.2,0,1,756.0,9.0,0,1.0
2024-06-21 12:08:32,12.004,192.168.40.2,0,192.168.50.2,0,1,756.0,9.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.076,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.076,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.088,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.088,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.064,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.064,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.072,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.072,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.196,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.196,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:57,8.076,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:57,8.076,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:42,8.008,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:42,8.008,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-13 10:59:52,0.0,192.168.60.2,33571,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-10 13:16:27,0.0,192.168.60.2,34226,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-10 13:37:50,0.0,192.168.60.2,35982,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 08:50:15,0.0,192.168.60.2,36458,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 20:07:45,0.0,192.168.60.2,42111,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 20:20:18,0.0,192.168.60.2,46071,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-13 13:28:58,0.0,192.168.60.2,59230,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-13 15:55:04,0.0,192.168.60.2,39486,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-13 15:55:05,0.0,192.168.60.2,43562,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-13 15:55:04,0.0,192.168.60.2,57949,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-10 13:17:13,1.12,192.168.60.2,38770,239.255.255.250,3702,17,5080.0,8.0,0,1.0
2024-06-10 13:38:19,0.212,192.168.60.2,40570,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 08:50:45,0.0,192.168.60.2,50132,239.255.255.250,3702,17,635.0,1.0,0,1.0
2024-06-21 20:08:15,0.872,192.168.60.2,51648,239.255.255.250,3702,17,4445.0,7.0,0,1.0
2024-06-13 13:29:38,0.244,192.168.60.2,53308,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-13 11:00:15,0.112,192.168.60.2,55397,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 20:20:45,0.208,192.168.60.2,59195,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 20:19:53,4.044,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-21 20:20:45,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-21 20:08:15,0.98,192.168.60.2,5353,224.0.0.251,5353,17,249.0,3.0,0,1.0
2024-06-21 20:07:29,5.388,192.168.60.2,5353,224.0.0.251,5353,17,1762.0,13.0,0,1.0
2024-06-21 08:49:54,4.088,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-21 08:50:45,0.456,192.168.60.2,5353,224.0.0.251,5353,17,182.0,2.0,0,1.0
2024-06-13 18:03:21,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:29:13,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:12:09,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:03:37,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:55:05,15.02,192.168.60.2,5353,224.0.0.251,5353,17,730.0,5.0,0,1.0
2024-06-13 15:55:36,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:56:08,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:57:12,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:59:21,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 13:28:40,3.796,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-13 13:29:38,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-13 10:59:35,4.192,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-13 11:00:15,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-10 13:37:30,3.884,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-10 13:38:19,0.148,192.168.60.2,5353,224.0.0.251,5353,17,182.0,2.0,0,1.0
2024-06-10 13:16:10,5.06,192.168.60.2,5353,224.0.0.251,5353,17,1762.0,13.0,0,1.0
2024-06-10 13:17:13,1.532,192.168.60.2,5353,224.0.0.251,5353,17,364.0,4.0,0,1.0
2024-06-21 13:09:19,4.04,192.168.40.2,0,192.168.40.100,0,1,420.0,5.0,0,1.0
2024-06-21 12:09:03,4.024,192.168.40.2,0,192.168.40.100,0,1,420.0,5.0,0,1.0
2024-06-21 23:31:16,4.016,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 22:41:18,10.524,192.168.40.2,0,192.168.60.100,0,1,840.0,10.0,0,1.0
2024-06-21 22:36:58,10.128,192.168.40.2,0,192.168.60.100,0,1,840.0,10.0,0,1.0
2024-06-21 20:49:14,4.052,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:08,4.02,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:47,4.052,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:46,4.04,192.168.40.2,0,192.168.60.100,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:56,4.048,192.168.40.2,0,192.168.1.195,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:25,5.104,192.168.40.2,0,192.168.1.195,0,1,420.0,5.0,0,1.0
2024-06-21 23:41:35,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 23:30:36,4.048,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 22:41:04,10.64,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 22:36:47,4.024,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:48:51,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:23:56,4.016,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 20:13:50,10.66,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 13:09:07,4.064,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 12:07:03,4.104,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-21 09:13:25,11.348,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-21 09:14:43,4.044,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-17 22:01:46,10.948,192.168.1.34,0,192.168.1.195,0,1,840.0,10.0,0,0.0
2024-06-17 21:45:24,5.036,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:36:53,4.044,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:35:59,0.04,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 15:24:00,4.02,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:24:12,0.04,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 15:15:28,4.336,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-10 15:15:37,0.376,192.168.1.34,0,192.168.1.195,0,1,500.0,5.0,0,0.0
2024-06-10 13:57:42,1.92,192.168.1.34,0,192.168.1.195,0,1,1000.0,10.0,0,0.0
2024-06-10 13:58:01,17.22,192.168.1.34,0,192.168.1.195,0,1,1260.0,15.0,0,0.0
2024-06-21 20:49:04,4.084,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.12,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.12,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:08:00,12.004,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:08:00,12.004,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:45,12.008,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:45,12.008,192.168.1.34,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-21 13:09:26,10.02,192.168.40.2,0,192.168.50.2,0,1,756.0,9.0,0,1.0
2024-06-21 12:08:32,12.004,192.168.40.2,0,192.168.50.2,0,1,756.0,9.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:49:04,4.084,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.076,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:24:16,4.076,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 20:14:39,4.08,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.088,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:44,4.088,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.064,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 09:15:30,4.064,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.072,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:28,4.072,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.196,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-10 15:37:42,4.196,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:57,8.076,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-21 12:07:57,8.076,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:42,8.008,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-17 21:47:42,8.008,192.168.40.2,0,192.168.1.34,0,1,420.0,5.0,0,1.0
2024-06-13 10:59:52,0.0,192.168.60.2,33571,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-10 13:16:27,0.0,192.168.60.2,34226,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-10 13:37:50,0.0,192.168.60.2,35982,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 08:50:15,0.0,192.168.60.2,36458,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 20:07:45,0.0,192.168.60.2,42111,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-21 20:20:18,0.0,192.168.60.2,46071,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-13 13:28:58,0.0,192.168.60.2,59230,192.168.60.100,53,17,73.0,1.0,0,1.0
2024-06-13 15:55:04,0.0,192.168.60.2,39486,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-13 15:55:05,0.0,192.168.60.2,43562,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-13 15:55:04,0.0,192.168.60.2,57949,192.168.60.255,137,17,78.0,1.0,0,1.0
2024-06-10 13:17:13,1.12,192.168.60.2,38770,239.255.255.250,3702,17,5080.0,8.0,0,1.0
2024-06-10 13:38:19,0.212,192.168.60.2,40570,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 08:50:45,0.0,192.168.60.2,50132,239.255.255.250,3702,17,635.0,1.0,0,1.0
2024-06-21 20:08:15,0.872,192.168.60.2,51648,239.255.255.250,3702,17,4445.0,7.0,0,1.0
2024-06-13 13:29:38,0.244,192.168.60.2,53308,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-13 11:00:15,0.112,192.168.60.2,55397,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 20:20:45,0.208,192.168.60.2,59195,239.255.255.250,3702,17,1270.0,2.0,0,1.0
2024-06-21 20:19:53,4.044,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-21 20:20:45,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-21 20:08:15,0.98,192.168.60.2,5353,224.0.0.251,5353,17,249.0,3.0,0,1.0
2024-06-21 20:07:29,5.388,192.168.60.2,5353,224.0.0.251,5353,17,1762.0,13.0,0,1.0
2024-06-21 08:49:54,4.088,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-21 08:50:45,0.456,192.168.60.2,5353,224.0.0.251,5353,17,182.0,2.0,0,1.0
2024-06-13 18:03:21,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:29:13,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:12:09,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 16:03:37,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:55:05,15.02,192.168.60.2,5353,224.0.0.251,5353,17,730.0,5.0,0,1.0
2024-06-13 15:55:36,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:56:08,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:57:12,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 15:59:21,0.0,192.168.60.2,5353,224.0.0.251,5353,17,146.0,1.0,0,1.0
2024-06-13 13:28:40,3.796,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-13 13:29:38,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-13 10:59:35,4.192,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-13 11:00:15,0.0,192.168.60.2,5353,224.0.0.251,5353,17,132.0,1.0,0,1.0
2024-06-10 13:37:30,3.884,192.168.60.2,5353,224.0.0.251,5353,17,1356.0,6.0,0,1.0
2024-06-10 13:38:19,0.148,192.168.60.2,5353,224.0.0.251,5353,17,182.0,2.0,0,1.0
2024-06-10 13:16:10,5.06,192.168.60.2,5353,224.0.0.251,5353,17,1762.0,13.0,0,1.0
2024-06-10 13:17:13,1.532,192.168.60.2,5353,224.0.0.251,5353,17,364.0,4.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:25:56,4.032,192.168.1.34,0,192.168.1.195,0,1,420.0,5.0,0,0.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.08,192.168.60.2,0,192.168.40.2,0,1,420.0,5.0,0,1.0
2024-06-24 17:26:13,4.06,192.168.40.2,0,192.168.60.2,0,1,420.0,5.0,0,1.0
